timestamp,d_meas,theta_meas,d_true,theta_true,d_err,theta_err
217.9,4.280702402037248,-0.03580219576659237,4.324538961054669,-0.03712692189216811,-0.04383655901742145,0.0013247261255757425
217.9,4.280702402037248,-0.03580219576659237,4.324539542555652,-0.03712624958340732,-0.04383714051840393,0.0013240538168149546
218.1,4.280702402037248,-0.03580219576659237,4.324517457125499,-0.03712599380636042,-0.043815055088251675,0.001323798039768051
218.2,4.280702402037248,-0.03580219576659237,4.324472480282319,-0.037131319118912605,-0.043770078245071176,0.001329123352320237
218.2,4.280702402037248,-0.03580219576659237,4.324470842881799,-0.03713146337340715,-0.043768440844551115,0.001329267606814781
218.3,4.280702402037248,-0.03580219576659237,4.324456798373556,-0.03713124228268577,-0.04375439633630851,0.0013290465160934045
218.3,4.350877851250973,-0.03580219576659237,4.324456582396743,-0.03713090118226284,0.026421268854230462,0.0013287054156704697
218.5,4.280702402037248,-0.03580219576659237,4.324478984758038,-0.03712155063113388,-0.0437765827207901,0.0013193548645415096
218.6,4.280702402037248,-0.03580219576659237,4.324510655643459,-0.03710722649325073,-0.04380825360621099,0.0013050307266583641
218.7,4.280702402037248,-0.03580219576659237,4.32450144402394,-0.03710650862500671,-0.043799041986692266,0.0013043128584143415
218.8,4.280702402037248,-0.03580219576659237,4.32448759712024,-0.037107192343568025,-0.04378519508299217,0.0013049965769756575
218.8,4.280702402037248,-0.03580219576659237,4.324484532802221,-0.03710740000748517,-0.04378213076497328,0.001305204240892803
219.0,4.280702402037248,-0.03580219576659237,4.324431474384712,-0.03711275362086451,-0.043729072347463926,0.001310557854272143
219.0,4.280702402037248,-0.03580219576659237,4.324431292119949,-0.037112716312002594,-0.04372889008270153,0.0013105205454102264
219.0,4.280702402037248,-0.03580219576659237,4.324430813103183,-0.03711258604309977,-0.043728411065934836,0.0013103902765074019
219.1,4.280702402037248,-0.03580219576659237,4.324431851950792,-0.03710981579094391,-0.04372944991354455,0.001307620024351544
219.1,4.280702402037248,-0.03580219576659237,4.324433598216774,-0.03710889350591936,-0.043731196179526144,0.001306697739326991
219.1,4.280702402037248,-0.03580219576659237,4.32444645051937,-0.037103931497837445,-0.043744048482122544,0.0013017357312450767
219.3,4.280702402037248,-0.03580219576659237,4.324478330682228,-0.03709135564148069,-0.04377592864498059,0.0012891598748883196
219.4,4.280702402037248,-0.03580219576659237,4.32448170730473,-0.03708747595574278,-0.043779305267482194,0.0012852801891504104
219.4,4.280702402037248,-0.03580219576659237,4.324475112446113,-0.037087085195908136,-0.043772710408865656,0.0012848894293157678
219.5,4.212754744862053,-0.03580219576659237,4.324463023074226,-0.03708777221582096,-0.11170827821217255,0.0012855764492285954
219.5,4.280702402037248,-0.03580219576659237,4.324452444276913,-0.037088659442972544,-0.04375004223966528,0.0012864636763801757
219.5,4.280702402037248,-0.03580219576659237,4.324440903487597,-0.03708990494375377,-0.04373850145034908,0.0012877091771614016
219.5,4.280702402037248,-0.03580219576659237,4.324436943159786,-0.03709059321358456,-0.043734541122538495,0.00128839744699219
219.6,4.212754744862053,-0.03580219576659237,4.3244095669017,-0.03709376851727451,-0.11165482203964672,0.0012915727506821392
219.7,4.280702402037248,-0.03580219576659237,4.32440081924145,-0.037093262823643655,-0.04369841720420187,0.0012910670570512872
219.7,4.280702402037248,-0.03580219576659237,4.324400684352113,-0.03709200668897909,-0.043698282314864834,0.001289810922386725
220.0,4.280702402037248,-0.03580219576659237,4.324450701825412,-0.03707123700970538,-0.04374829978816397,0.0012690412431130144
220.0,4.280702402037248,-0.03580219576659237,4.32445224752538,-0.037070561317574725,-0.04374984548813199,0.0012683655509823574
220.1,4.212754744862053,-0.03580219576659237,4.3244416072035525,-0.03706896984535184,-0.11168686234149927,0.0012667740787594695
220.2,4.280702402037248,-0.03580219576659237,4.3244342338164365,-0.037069210344712056,-0.04373183177918882,0.0012670145781196879
220.2,4.212754744862053,-0.03580219576659237,4.3244028266386705,-0.03707259621407474,-0.11164808177661723,0.0012704004474823755
220.4,4.280702402037248,-0.03580219576659237,4.32437565822197,-0.03707128694493614,-0.0436732561847224,0.0012690911783437703
220.5,4.280702402037248,-0.03580219576659237,4.324388841275159,-0.03706688375737468,-0.043686439237911046,0.0012646879907823108
220.6,4.280702402037248,-0.03580219576659237,4.324415946354716,-0.037055430507666104,-0.04371354431746788,0.001253234741073736
